,age,income,net_worth,risk_tolerance,time_horizon,has_dependents,is_retired,tax_bracket,pref_equity,pref_bonds,pref_alts,pref_cash,segment,pca_1,pca_2,segment_name
1703,25,61992,443437,2,19,1,0,0.24,84.1,7.5,6.7,1.7,1,-0.22152565360468915,-1.0118178041361896,Mid-Career Balanced Families
1704,50,57461,187780,4,17,0,1,0.22,77.3,13.9,8.8,0.0,3,0.5823526922100482,1.1027498031160408,High-Net-Worth Diversifiers
1705,43,42044,67856,2,10,1,0,0.24,68.6,18.7,12.7,0.0,1,0.1184390546437148,-0.8248503920764909,Mid-Career Balanced Families
1706,46,63300,95844,3,33,0,0,0.24,89.1,1.1,9.8,0.0,2,-0.506535227355852,0.3402070431833615,Pre-Retiree Conservatives
1707,34,62676,230670,1,13,0,1,0.12,55.2,34.5,10.3,0.0,3,-1.208283405253681,1.3404946670984077,High-Net-Worth Diversifiers
1708,39,63311,206625,3,27,0,0,0.24,84.3,8.8,6.9,0.0,2,-0.7579551940315309,-0.05020760730358683,Pre-Retiree Conservatives
1709,54,32811,697119,4,12,1,0,0.24,81.3,2.3,16.4,0.0,1,0.9917236019521362,-1.0544385516074097,Mid-Career Balanced Families
1710,37,51829,116880,5,2,1,0,0.32,93.4,-6.3,12.9,0.0,1,1.2334714117177117,-1.7516580922743312,Mid-Career Balanced Families
1711,66,101948,51199,4,10,0,0,0.37,81.7,-1.7,20.0,0.0,4,-0.04016596918900412,-0.06959449429627482,Retired Income Seekers
1712,63,52792,3585703,3,21,0,0,0.12,80.3,9.6,10.1,0.0,0,-1.771384341394401,-0.7381282849428801,Young Aggressive Accumulators
1713,65,67053,200663,5,23,0,0,0.12,89.9,-9.9,20.0,0.0,2,0.2260458949894631,0.883355173066885,Pre-Retiree Conservatives
1714,23,67300,442907,3,1,0,1,0.12,63.2,22.0,14.8,0.0,3,-0.8344860496386164,0.5018118513945322,High-Net-Worth Diversifiers
1715,56,80191,304436,3,33,1,0,0.12,79.8,5.7,11.8,2.7,1,0.7178996725767406,0.8295293265846192,Mid-Career Balanced Families
1716,63,88526,203595,3,26,1,1,0.32,59.8,29.0,11.2,0.0,3,1.9743577542232682,1.2473237410742108,High-Net-Worth Diversifiers
1717,55,53002,123835,3,15,1,1,0.37,55.9,24.2,19.9,0.0,3,1.8955489748789038,0.22077811513911835,High-Net-Worth Diversifiers
1718,51,31636,5627,4,22,1,1,0.32,68.7,11.3,20.0,0.0,3,2.3957456170687714,0.29524256539774824,High-Net-Worth Diversifiers
1719,34,25511,45439,2,25,1,0,0.12,76.0,9.4,14.6,0.0,1,0.08195772477354697,-0.2518811545711507,Mid-Career Balanced Families
1720,34,122073,241576,3,1,0,0,0.37,87.5,-1.0,13.5,0.0,4,-1.2664145028299487,-0.9218998811434892,Retired Income Seekers
1721,39,102659,6230,4,26,0,0,0.32,95.0,-15.0,20.0,0.0,2,-0.2873168188631032,-0.05683288671727737,Pre-Retiree Conservatives
1722,53,94330,177360,5,21,0,0,0.37,88.2,-8.2,20.0,0.0,2,0.3344523867616717,-0.3153307271946221,Pre-Retiree Conservatives
1723,53,105645,359862,4,24,0,1,0.32,72.8,11.9,15.3,0.0,3,0.69260751671724,1.30407524753583,High-Net-Worth Diversifiers
1724,56,53471,442384,3,39,1,0,0.37,89.9,-9.1,19.2,0.0,1,1.2878730733433534,-0.4397001066940849,Mid-Career Balanced Families
1725,60,38660,333629,3,16,1,0,0.32,68.4,20.0,11.6,0.0,1,0.9739526189543665,-0.8374115049013474,Mid-Career Balanced Families
1726,67,30143,514047,3,32,1,1,0.12,55.7,26.3,18.0,0.0,3,1.897571127596817,1.7029426913541095,High-Net-Worth Diversifiers
1727,73,27929,1117644,3,16,0,0,0.12,69.4,16.5,14.1,0.0,4,-0.7735883036633008,0.2765944677056445,Retired Income Seekers
1728,50,139875,606428,5,13,0,0,0.12,95.0,-14.3,19.3,0.0,4,-0.5739660426825007,0.742174833913835,Retired Income Seekers
1729,70,42395,206116,5,32,1,0,0.32,79.9,5.1,15.0,0.0,1,2.273694881008888,-0.2358817215854413,Mid-Career Balanced Families
1730,50,125291,138476,4,24,1,0,0.37,95.0,-3.9,8.9,0.0,1,1.2145163217720452,-0.2652450185984045,Mid-Career Balanced Families
1731,74,52532,186757,2,13,0,0,0.37,58.6,31.7,9.7,0.0,4,-0.5746737598428939,-0.14035853184704092,Retired Income Seekers
1732,65,37295,116938,4,11,1,0,0.22,70.4,9.6,20.0,0.0,1,1.3007607747448322,-0.40687851733761216,Mid-Career Balanced Families
1733,37,27832,622249,5,15,1,1,0.24,84.0,-4.0,20.0,0.0,3,2.140631450836291,-0.30136702159683443,High-Net-Worth Diversifiers
1734,65,39667,323359,3,10,0,0,0.12,72.2,9.1,18.7,0.0,4,-0.777010297463925,0.39065550267229743,Retired Income Seekers
1735,68,161581,103023,3,3,0,0,0.12,70.8,12.1,17.1,0.0,4,-1.1921916193432867,1.5395114320793173,Retired Income Seekers
1736,31,28030,797235,4,16,1,0,0.12,87.7,2.5,9.8,0.0,1,0.4617810654176939,-1.0772695432600432,Mid-Career Balanced Families
1737,51,263477,114662,3,17,1,0,0.22,74.7,5.3,20.0,0.0,1,-0.030614332840815044,1.657655588897849,Mid-Career Balanced Families
1738,46,33242,52316,5,25,0,0,0.22,95.0,-15.0,20.0,0.0,2,0.2857010192332068,-0.23758655337594914,Pre-Retiree Conservatives
1739,60,101211,160670,3,30,1,0,0.22,81.9,5.0,7.2,5.9,1,0.8787117400825303,0.6685827107044942,Mid-Career Balanced Families
1740,41,54085,60538,4,35,1,0,0.12,95.0,-5.8,10.8,0.0,1,1.0989314042799985,0.2816452959116024,Mid-Career Balanced Families
1741,26,47839,500542,4,37,1,0,0.37,95.0,-9.0,14.0,0.0,1,1.1847920955213,-1.41637257480949,Mid-Career Balanced Families
1742,22,24587,59011,3,13,0,0,0.12,95.0,-9.4,14.4,0.0,4,-1.2881438818986664,-0.6252984247124598,Retired Income Seekers
1743,51,55889,141712,4,24,1,0,0.22,88.8,-4.6,15.8,0.0,1,1.2154922059107625,-0.2353327417204294,Mid-Career Balanced Families
1744,70,26614,502649,3,38,0,0,0.22,77.7,10.8,11.5,0.0,2,-0.0754499348231318,0.628984059611436,Pre-Retiree Conservatives
1745,24,18451,69241,3,26,1,0,0.24,92.8,-7.5,14.7,0.0,1,0.5755216222195597,-1.1787997024004577,Mid-Career Balanced Families
1746,66,65102,266564,2,9,1,0,0.32,56.6,32.0,11.4,0.0,1,0.46642525587330846,-0.5049424780451736,Mid-Career Balanced Families
1747,35,38376,50609,3,19,0,1,0.24,75.7,4.3,20.0,0.0,3,0.09662624571275769,0.6646240431201329,High-Net-Worth Diversifiers
1748,51,194666,218220,4,28,0,0,0.24,95.0,-9.8,14.8,0.0,2,-0.5837772432078031,1.4353887918888675,Pre-Retiree Conservatives
1749,71,120573,321481,5,7,1,0,0.12,68.2,20.5,11.3,0.0,1,1.225580341694771,0.6896726728248196,Mid-Career Balanced Families
1750,25,196457,154727,2,22,1,1,0.32,70.0,15.3,14.7,0.0,3,0.5098614524440206,1.330259679113934,High-Net-Worth Diversifiers
1751,39,37174,169436,3,30,0,0,0.32,95.0,-11.5,16.5,0.0,2,-0.4693266665386379,-0.557148721947346,Pre-Retiree Conservatives
1752,58,65860,277279,2,37,0,1,0.12,66.3,15.8,17.9,0.0,3,-0.023886745453623418,2.51634262142828,High-Net-Worth Diversifiers
1753,46,9561,116237,4,16,0,0,0.37,87.8,-3.6,15.8,0.0,4,0.030854294293952186,-1.3177524927005189,Retired Income Seekers
1754,69,49155,473290,5,36,0,1,0.12,76.9,3.1,20.0,0.0,3,1.3915806920395022,2.242618651922582,High-Net-Worth Diversifiers
1755,22,64148,843545,3,5,1,0,0.37,95.0,-10.7,15.7,0.0,1,-0.004696288147015794,-2.30437475969383,Mid-Career Balanced Families
1756,74,66691,53586,3,29,1,0,0.37,70.0,20.5,9.5,0.0,1,1.5008443168188255,0.042598491446892185,Mid-Career Balanced Families
1757,67,58124,1356572,3,23,1,1,0.32,55.8,37.0,6.8,0.4,3,1.7066140174339277,0.4431684268944404,High-Net-Worth Diversifiers
1758,36,62731,113075,1,6,0,1,0.12,45.8,51.8,2.4,0.0,3,-1.2525493107817598,1.253717999646502,High-Net-Worth Diversifiers
1759,30,8961,1781941,4,36,1,0,0.12,95.0,-5.5,10.5,0.0,0,0.5121572063744898,-1.1911768183330789,Young Aggressive Accumulators
1760,36,71636,114932,3,33,0,1,0.32,84.8,-3.5,18.7,0.0,3,0.3446091545490136,1.003944111548283,High-Net-Worth Diversifiers
1761,70,83986,380352,4,16,1,0,0.24,71.7,8.3,20.0,0.0,1,1.2490838221898617,0.09008872800343887,Mid-Career Balanced Families
1762,45,152759,377910,4,34,0,0,0.12,95.0,-11.1,16.1,0.0,2,-0.6943787054789694,1.5108588946689954,Pre-Retiree Conservatives
1763,25,77506,102255,4,26,0,0,0.22,95.0,-7.5,12.5,0.0,2,-0.6309225273189254,-0.24568084119788375,Pre-Retiree Conservatives
1764,33,54637,177575,4,37,1,0,0.22,95.0,-3.8,8.8,0.0,1,1.1298648895908912,-0.3584440715783975,Mid-Career Balanced Families
1765,58,129762,916099,5,13,0,0,0.12,87.2,-7.2,20.0,0.0,4,-0.5126331595245477,0.7029730550771099,Retired Income Seekers
1766,58,11497,110567,5,17,1,0,0.37,89.3,0.3,10.4,0.0,1,2.0523731571679833,-1.4205751290249622,Mid-Career Balanced Families
1767,64,41753,98611,3,32,1,0,0.32,82.0,9.9,8.1,0.0,1,1.3737144375940045,-0.1614029642753239,Mid-Career Balanced Families
1768,27,35029,40775,2,32,1,0,0.37,94.7,-8.7,14.0,0.0,1,0.47682679471234635,-1.2572090304942396,Mid-Career Balanced Families
1769,60,58444,1067748,3,28,1,0,0.22,77.8,4.5,17.7,0.0,1,0.6879157696475222,-0.21288367197654012,Mid-Career Balanced Families
1770,67,12847,91406,4,29,0,0,0.22,83.6,2.9,13.5,0.0,2,0.33237927451359334,0.2752961801590713,Pre-Retiree Conservatives
1771,45,150805,686922,1,25,0,0,0.32,81.6,5.3,13.1,0.0,2,-1.8626050530532599,0.4832204749458399,Pre-Retiree Conservatives
1772,32,50268,79092,1,22,1,0,0.22,70.5,15.6,6.7,7.2,1,-0.34814862777885003,-0.5185814249026547,Mid-Career Balanced Families
1773,34,74843,661523,1,27,1,0,0.24,77.5,12.7,2.8,7.0,1,-0.47973856822923644,-0.45497985500487453,Mid-Career Balanced Families
1774,55,69993,428468,4,38,0,0,0.22,95.0,-6.5,11.5,0.0,2,-0.025392177793174812,0.6113251345330485,Pre-Retiree Conservatives
1775,46,144891,123733,3,20,1,0,0.37,81.1,5.7,10.5,2.7,1,0.59959684567026,-0.19036096750701,Mid-Career Balanced Families
1776,28,16262,67431,3,24,0,0,0.37,95.0,-14.7,19.7,0.0,2,-0.5571083332925789,-1.3721667942707891,Pre-Retiree Conservatives
1777,73,64771,74336,2,8,0,0,0.24,59.7,31.5,8.8,0.0,4,-0.8992031858612536,0.4461259371083046,Retired Income Seekers
1778,25,133562,73206,4,14,0,0,0.37,95.0,-8.3,13.3,0.0,4,-0.760138912760605,-0.6945200710334245,Retired Income Seekers
1779,29,55905,584329,3,39,0,0,0.37,95.0,-4.5,9.5,0.0,2,-0.6028258232910495,-0.7966209842785145,Pre-Retiree Conservatives
1780,41,30764,197259,2,14,0,1,0.37,61.1,31.6,4.7,2.6,3,-0.11117746224353968,0.048498368807702065,High-Net-Worth Diversifiers
1781,50,39233,42695,4,5,0,0,0.12,83.0,-0.3,17.3,0.0,4,-0.5888234805250394,-0.08681936129712665,Retired Income Seekers
1782,74,45476,120263,3,21,0,0,0.24,70.7,19.2,9.5,0.6,4,-0.19523780768390567,0.5310407213194466,Retired Income Seekers
1783,72,36143,139076,3,15,0,0,0.24,63.5,23.2,13.3,0.0,4,-0.3016656832860222,0.21898908430435396,Retired Income Seekers
1784,66,53800,12496,3,36,0,0,0.22,85.6,-2.3,16.7,0.0,2,-0.10299900320836387,0.959779807351096,Pre-Retiree Conservatives
1785,67,172090,128564,2,33,1,0,0.24,65.8,24.3,9.9,0.0,1,0.422065431004138,1.6186635894746908,Mid-Career Balanced Families
1786,31,39412,387639,4,17,0,0,0.32,95.0,-14.3,19.3,0.0,4,-0.47712224779448803,-1.2830763549729676,Retired Income Seekers
1787,64,42558,137977,2,20,0,0,0.24,70.4,14.7,14.9,0.0,4,-0.7912608199777615,0.3079700180193418,Retired Income Seekers
1788,55,82606,220860,2,1,0,1,0.32,45.0,42.5,5.9,6.6,3,-0.3708908439385214,0.7499348253191372,High-Net-Worth Diversifiers
1789,47,52977,291098,4,16,0,0,0.37,91.5,-9.4,17.9,0.0,4,-0.16202781123977283,-0.9589729767349692,Retired Income Seekers
1790,62,23613,107891,4,18,0,0,0.32,88.0,-8.0,20.0,0.0,4,0.19473172574117137,-0.5016681078092461,Retired Income Seekers
1791,70,57363,391173,2,10,0,0,0.12,64.3,21.5,14.2,0.0,4,-1.1996758635027795,0.7439921958732835,Retired Income Seekers
1792,24,55869,935635,2,23,1,0,0.37,80.7,3.1,16.2,0.0,1,-0.09540670367635788,-1.79255819987381,Mid-Career Balanced Families
1793,27,118536,26143,4,18,1,0,0.32,87.8,-7.8,20.0,0.0,1,0.7155374585952414,-0.7947595106739463,Mid-Career Balanced Families
1794,26,30317,107600,4,9,1,1,0.37,87.0,-7.0,20.0,0.0,3,1.8264087775394284,-0.968815837373523,High-Net-Worth Diversifiers
1795,26,119088,2664537,3,30,0,0,0.12,95.0,-14.5,19.5,0.0,0,-2.1452159943167644,-0.3598926977724627,Young Aggressive Accumulators
1796,68,55911,199721,4,13,0,0,0.37,81.7,2.5,15.8,0.0,4,0.1517015408797218,-0.44539626480714206,Retired Income Seekers
1797,44,27568,156088,2,31,0,0,0.37,82.3,5.8,8.8,3.1,2,-0.6686663088496825,-0.6225592093346273,Pre-Retiree Conservatives
1798,70,23953,119413,3,13,1,0,0.24,56.9,25.1,18.0,0.0,1,1.0747409018337568,-0.35410733511618997,Mid-Career Balanced Families
1799,30,231902,751121,1,32,0,0,0.22,79.9,5.2,14.9,0.0,2,-2.463287068798504,1.4898471021391526,Pre-Retiree Conservatives
1800,56,53533,52744,3,17,0,0,0.32,86.5,-4.4,17.9,0.0,4,-0.42509764391170674,-0.2775672904832825,Retired Income Seekers
1801,41,115330,494552,1,3,0,0,0.22,73.5,16.3,7.3,2.9,4,-2.2756927330245733,-0.023039646337642737,Retired Income Seekers
1802,70,18111,116762,3,1,1,0,0.12,57.4,26.2,16.4,0.0,1,0.692765063374746,-0.20202967546062392,Mid-Career Balanced Families
1803,63,379415,66183,3,5,1,0,0.12,64.7,16.8,18.5,0.0,1,-0.5888196548164064,3.204450579874128,Mid-Career Balanced Families
1804,56,111889,123337,3,32,1,0,0.37,85.3,-4.2,18.9,0.0,1,1.0767690335110545,0.07351945548873415,Mid-Career Balanced Families
1805,71,50070,153943,1,25,0,0,0.22,59.8,32.7,3.0,4.5,2,-1.0793626235842841,0.8641083569907133,Pre-Retiree Conservatives
1806,39,48324,89563,3,5,0,0,0.32,80.2,8.3,9.1,2.4,4,-0.8965818585458294,-1.0981718789310488,Retired Income Seekers
1807,38,100129,618669,4,37,1,0,0.32,95.0,-13.1,18.1,0.0,1,1.075111183678166,-0.44848156695490143,Mid-Career Balanced Families
1808,45,96184,66802,3,23,0,1,0.37,77.1,12.2,9.2,1.5,3,0.34144516297879923,0.9890245117161102,High-Net-Worth Diversifiers
1809,24,68034,192545,4,12,0,0,0.32,95.0,-7.4,12.4,0.0,4,-0.7079147359726521,-1.231893769494003,Retired Income Seekers
1810,53,60331,310183,3,34,1,0,0.24,87.8,-3.6,15.8,0.0,1,0.9559655869529872,0.054514322516272855,Mid-Career Balanced Families
1811,56,88676,190168,3,23,1,1,0.22,66.0,16.4,17.6,0.0,3,1.644486575688261,1.4435623622126006,High-Net-Worth Diversifiers
1812,59,17690,411134,3,16,1,0,0.12,68.4,12.5,19.1,0.0,1,0.6647342312427587,-0.20655334336335987,Mid-Career Balanced Families
1813,34,46171,96734,5,5,1,0,0.32,95.0,-10.3,15.3,0.0,1,1.2607185376362762,-1.789330978972616,Mid-Career Balanced Families
1814,68,18905,343572,2,28,0,0,0.32,65.6,22.6,11.8,0.0,2,-0.4445880129914596,-0.05030873288894438,Pre-Retiree Conservatives
1815,46,91419,355995,1,6,0,0,0.32,56.5,40.5,3.0,0.0,4,-1.8450221627301475,-0.42602041079366526,Retired Income Seekers
1816,30,37306,520083,3,13,1,1,0.37,68.8,19.1,12.1,0.0,3,1.3748452206509474,-0.7922355002509656,High-Net-Worth Diversifiers
1817,25,19928,16936,5,30,1,0,0.12,95.0,-14.5,19.5,0.0,1,1.3076625910694781,-0.652128925979139,Mid-Career Balanced Families
1818,35,34349,299795,5,26,1,0,0.22,95.0,-5.6,10.6,0.0,1,1.4289530367495609,-0.950114835641483,Mid-Career Balanced Families
1819,58,66472,479991,3,17,1,1,0.32,56.4,29.3,14.3,0.0,3,1.7263224731521973,0.5378129920101857,High-Net-Worth Diversifiers
1820,55,51861,99334,3,9,1,0,0.24,71.2,12.2,16.6,0.0,1,0.6734235889343582,-0.5633144309846588,Mid-Career Balanced Families
1821,32,26338,84340,3,16,0,0,0.37,91.1,-8.7,17.6,0.0,4,-0.6653407216868322,-1.402664361529188,Retired Income Seekers
1822,62,18153,70146,3,18,1,0,0.22,63.1,21.0,15.9,0.0,1,1.029939912973461,-0.360900938836322,Mid-Career Balanced Families
1823,24,63054,47173,3,13,1,0,0.32,90.7,-3.9,13.2,0.0,1,0.34820013249734144,-1.4554230322426462,Mid-Career Balanced Families
1824,49,39873,361823,4,29,0,0,0.22,95.0,-8.7,13.7,0.0,2,-0.14626119050155464,-0.041939774724020266,Pre-Retiree Conservatives
1825,50,49978,2516258,4,24,0,0,0.37,88.6,-8.6,20.0,0.0,0,-0.7193516842110668,-1.7201448235109593,Young Aggressive Accumulators
1826,30,53541,83514,3,13,1,1,0.24,65.3,17.5,17.2,0.0,3,1.2451362478676429,0.14382790860470993,High-Net-Worth Diversifiers
1827,24,80906,92980,3,25,0,0,0.32,95.0,-2.1,7.1,0.0,2,-0.9230533950659887,-0.6166697705153152,Pre-Retiree Conservatives
1828,46,108321,165789,3,1,1,0,0.24,65.6,15.7,18.7,0.0,1,0.1756087222995675,-0.4992389757647982,Mid-Career Balanced Families
1829,55,66340,23804,3,9,0,0,0.37,82.1,6.8,11.1,0.0,4,-0.5241540261635078,-0.6089218175478094,Retired Income Seekers
1830,33,47842,70639,3,4,1,0,0.24,82.6,-2.1,19.5,0.0,1,0.25459131514397715,-1.2758547473276567,Mid-Career Balanced Families
1831,63,60921,152000,1,28,0,0,0.37,65.6,29.0,5.4,0.0,2,-0.942532239538174,0.1816403943491713,Pre-Retiree Conservatives
1832,30,47218,55674,2,12,0,1,0.24,69.7,14.1,16.2,0.0,3,-0.5539234805546526,0.520536943861994,High-Net-Worth Diversifiers
1833,36,18962,684832,3,24,0,0,0.22,90.9,-0.3,9.4,0.0,2,-0.8983378926597029,-0.7621781515627579,Pre-Retiree Conservatives
1834,61,128587,34455,4,9,0,0,0.22,79.0,5.0,16.0,0.0,4,-0.4795551010145846,0.7087730775516348,Retired Income Seekers
1835,46,112691,479839,2,35,0,0,0.37,92.7,-9.7,17.0,0.0,2,-0.9732737728825437,0.20015742877260886,Pre-Retiree Conservatives
1836,26,240826,948088,3,38,0,0,0.22,95.0,-1.9,6.9,0.0,2,-1.685701355292829,1.3671315442043155,Pre-Retiree Conservatives
1837,32,295477,257318,3,35,1,0,0.24,95.0,-11.9,16.9,0.0,1,-0.16661784187341158,1.8253366800450734,Mid-Career Balanced Families
1838,55,26285,138006,2,33,0,0,0.24,76.5,7.4,16.1,0.0,2,-0.6658278129988292,0.28323467746737124,Pre-Retiree Conservatives
1839,45,47345,218717,5,35,1,0,0.32,95.0,-10.9,15.9,0.0,1,1.8938852704990774,-0.7379583606125575,Mid-Career Balanced Families
1840,36,347346,95925,4,20,1,0,0.37,91.5,-6.6,15.1,0.0,1,0.1649872569523611,1.4141737982906277,Mid-Career Balanced Families
1841,59,58198,14139,1,2,1,0,0.22,46.9,43.0,5.9,4.2,1,-0.24521086067690556,-0.28468301308049376,Mid-Career Balanced Families
1842,29,71036,50256,4,26,0,1,0.37,92.5,-9.4,16.9,0.0,3,0.6428536433421451,0.34774114974632353,High-Net-Worth Diversifiers
1843,26,20644,160586,3,13,1,1,0.22,79.7,12.6,7.7,0.0,3,1.233791125817198,-0.21666853539327569,High-Net-Worth Diversifiers
1844,69,66516,52637,5,30,0,1,0.32,76.9,3.1,20.0,0.0,3,1.7128360980450479,1.5463666629085415,High-Net-Worth Diversifiers
1845,47,231505,99136,3,32,1,0,0.24,86.3,-1.0,14.7,0.0,1,0.30324883350357507,1.580931083788315,Mid-Career Balanced Families
1846,39,147360,289240,2,36,1,1,0.24,75.0,13.4,8.9,2.7,3,0.9601248183635086,1.8898329734371624,High-Net-Worth Diversifiers
1847,27,39066,193692,3,19,0,0,0.12,95.0,-5.1,10.1,0.0,2,-1.20224931084911,-0.2598658515176564,Pre-Retiree Conservatives
1848,58,45368,579644,4,22,0,0,0.37,79.6,9.4,11.0,0.0,2,0.046484930265749784,-0.7252175739987387,Pre-Retiree Conservatives
1849,69,27129,231654,2,1,0,0,0.22,64.0,20.9,15.1,0.0,4,-1.0375157678641553,-0.18829183810342492,Retired Income Seekers
1850,34,32997,248591,4,11,0,0,0.12,93.5,-1.7,8.2,0.0,4,-0.7981775022196193,-0.4775070663240123,Retired Income Seekers
1851,49,15722,69234,1,26,1,0,0.37,67.2,19.3,13.5,0.0,1,0.37342592720132567,-0.9777331838969022,Mid-Career Balanced Families
1852,26,56422,32947,5,19,1,0,0.22,95.0,-15.0,20.0,0.0,1,1.1790983176,-1.033136316641412,Mid-Career Balanced Families
1853,34,172314,99160,1,19,0,0,0.32,75.5,9.8,3.4,11.3,4,-2.018428628147831,0.5201938175923686,Retired Income Seekers
1854,38,76787,68007,5,12,1,0,0.37,92.8,-12.8,20.0,0.0,1,1.4309360062291525,-1.4150782158496507,Mid-Career Balanced Families
1855,71,155806,133236,3,3,1,0,0.22,56.4,28.9,13.1,1.6,1,0.42979250396582186,0.7386039741789958,Mid-Career Balanced Families
1856,61,126915,45286,3,18,1,0,0.24,72.3,7.7,20.0,0.0,1,0.6793991288660008,0.5745514768928932,Mid-Career Balanced Families
1857,66,40832,447300,5,5,0,1,0.37,61.3,23.8,14.9,0.0,3,1.2890662640453532,0.13678418932028888,High-Net-Worth Diversifiers
1858,53,35183,67707,5,24,1,0,0.22,91.6,-1.7,10.1,0.0,1,1.7649866609881681,-0.43936874633726997,Mid-Career Balanced Families
1859,50,36140,105185,4,14,0,0,0.24,95.0,-3.1,8.1,0.0,4,-0.24594399410769932,-0.4339101712528273,Retired Income Seekers
1860,72,17998,158858,2,38,1,0,0.24,75.2,13.3,6.9,4.6,1,1.1100800707405063,0.39578688615660773,Mid-Career Balanced Families
1861,24,61244,626442,3,3,0,0,0.12,95.0,-11.1,16.1,0.0,4,-1.7397828325680653,-0.7608499896385252,Retired Income Seekers
1862,61,7839,1343020,3,6,0,0,0.22,75.8,10.9,13.3,0.0,4,-0.9724939215428647,-1.039084212623926,Retired Income Seekers
1863,55,90580,1458516,3,12,1,0,0.12,72.0,9.5,18.5,0.0,1,-0.07229561196037944,-0.20358996056644998,Mid-Career Balanced Families
1864,61,62963,34955,3,11,0,0,0.12,76.0,9.6,9.4,5.0,4,-0.8091963933120485,0.6733571122138954,Retired Income Seekers
1865,48,83283,104008,1,39,1,0,0.32,75.5,15.2,9.3,0.0,1,0.24274137134767193,0.20489445537191234,Mid-Career Balanced Families
1866,34,125481,82779,4,26,0,0,0.12,95.0,-15.0,20.0,0.0,2,-0.8131433139067192,0.8923827074664366,Pre-Retiree Conservatives
1867,66,68813,253817,4,1,1,0,0.12,68.2,19.8,12.0,0.0,1,0.8259536570185717,0.028034725240444903,Mid-Career Balanced Families
1868,54,187606,235894,2,16,0,1,0.32,60.1,31.3,6.7,1.9,3,-0.5064465750457565,2.130836071493981,High-Net-Worth Diversifiers
1869,27,92536,80853,3,9,0,0,0.32,95.0,-9.9,14.9,0.0,4,-1.1761957147180744,-0.8629406361166452,Retired Income Seekers
1870,45,35242,73546,3,5,1,0,0.37,76.4,3.9,19.7,0.0,1,0.7304266837432994,-1.6494715508303015,Mid-Career Balanced Families
1871,40,50695,49171,4,8,0,1,0.12,73.8,12.7,12.4,1.1,3,0.16986803459527422,1.0514165301207294,High-Net-Worth Diversifiers
1872,37,12296,6734,1,21,0,0,0.24,77.2,16.0,4.2,2.6,2,-1.4868325265089222,-0.47807450489065434,Pre-Retiree Conservatives
1873,61,31839,34276,3,33,1,0,0.32,75.2,4.8,20.0,0.0,1,1.3973379135403212,-0.27405901842369196,Mid-Career Balanced Families
1874,49,45857,460528,2,39,1,0,0.22,80.5,3.4,16.1,0.0,1,0.5190528326036254,0.06351075141614787,Mid-Career Balanced Families
1875,54,87762,943777,3,20,0,0,0.37,80.4,2.1,17.5,0.0,4,-0.7417472951260162,-0.5528065712057281,Retired Income Seekers
1876,69,35409,820303,4,22,1,0,0.37,77.6,7.1,15.3,0.0,1,1.5730215051512033,-1.0170478447815314,Mid-Career Balanced Families
1877,62,25024,484600,4,13,0,0,0.12,80.2,0.6,19.2,0.0,4,-0.35955368473994487,0.09295170576588217,Retired Income Seekers
1878,34,15974,48323,2,39,0,1,0.24,76.1,14.6,6.1,3.2,3,0.07085415898282121,1.0648394047395129,High-Net-Worth Diversifiers
1879,64,39438,39439,3,11,0,1,0.32,61.1,25.0,13.9,0.0,3,0.5731031094356762,0.829943574186944,High-Net-Worth Diversifiers
1880,66,234590,18523,5,18,0,0,0.22,86.9,-6.9,20.0,0.0,4,-0.1896791553579964,2.008872869311378,Retired Income Seekers
1881,46,72386,80834,2,30,1,0,0.12,81.2,11.1,7.7,0.0,1,0.18685185389490105,0.616398615139366,Mid-Career Balanced Families
1882,74,115578,180688,4,33,0,1,0.24,71.8,13.4,14.8,0.0,3,1.0754103414094682,2.6101579493047953,High-Net-Worth Diversifiers
